,UTC,Latitude,Longitude,platform,OL_31.5,OL_63,OL_125,OL_250,OL_500,OL_1000,OL_2000,OL_4000,OL_8000,OL_16000
12,7/7/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,7/7/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,7/7/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,7/7/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,7/7/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,7/7/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,7/7/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,7/7/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,7/7/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.82821191,90.82461403,89.41649154,89.88992983,91.3017587,92.706625,92.36831637,91.8682393,91.52994456,86.96745031
21,7/7/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.69230769,92.46406523,89.5949401,90.36516537,91.75998719,93.29977642,93.05366154,92.50669693,92.10837369,87.2882206
22,7/7/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,103.0309924,95.34964779,96.93354708,94.62108686,94.04380199,94.92640469,94.6658719,94.22502868,93.52942335,88.35806729
23,7/7/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,105.2111062,97.78919574,96.04902054,94.83665291,94.48754224,95.17807475,95.27871405,95.15195544,93.98228421,89.69695247
24,7/7/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,104.7203947,96.49280405,90.03202572,92.1901731,95.48176689,94.9683505,93.45910385,92.41937364,92.05504166,87.65903235
25,7/8/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,101.3523275,95.47668695,92.26635383,94.82675915,98.96810364,97.1000893,94.3100057,92.39079712,91.69789611,87.30473947
26,7/8/2022 1:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.5408253,91.57973115,93.23341678,103.6565639,108.6128443,106.8545243,102.2607709,97.74951146,90.37432498,86.10648594
27,7/8/2022 2:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.05971481,88.00459427,90.21988882,99.2127791,104.1632494,102.3491791,97.7941362,92.91849973,88.12298319,84.76900649
28,7/8/2022 3:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.36152088,98.76433177,100.756887,100.6330356,101.2471689,99.07654528,95.36804769,92.02579975,89.7030884,85.96312119
29,7/8/2022 4:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.61197038,90.71737899,87.09447682,95.525514,100.1411933,98.12362767,94.47250715,91.44735741,89.85250988,86.07337424
30,7/8/2022 5:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.22901743,92.00850911,88.45662793,96.00265537,100.4484537,98.96296654,95.34597254,92.34026383,90.73193318,86.76799469
31,7/8/2022 6:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.51103679,91.1197545,92.07069525,97.88271399,101.5621247,100.0863782,96.2746602,92.94702823,90.88917395,86.8920262
32,7/8/2022 7:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.51620012,90.91914417,88.54941351,97.53210057,102.2615757,100.8119796,96.63659447,92.72074493,89.85371226,86.36923542
33,7/8/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.8796519,92.78512468,87.26010822,94.93446372,99.78376084,98.16730441,94.2469983,90.63482735,88.31847903,84.96443738
34,7/8/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.9721695,92.53072538,84.75597012,82.7663907,85.02038044,86.8573276,86.7774744,86.82958995,87.28096734,84.38146405
35,7/8/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.8409261,90.9526267,84.58601653,83.03965773,83.66494208,85.3851363,85.28891897,85.36036562,86.03146236,83.61082752
36,7/8/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.17882904,89.20551205,94.72638649,91.2423908,88.38908687,87.4962399,85.75727364,85.14151478,85.19933771,82.96516621
37,7/8/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.37549884,88.53722304,88.1651792,89.42500274,86.00889236,86.07515087,86.63422691,88.06047893,86.71041618,82.87395747
38,7/8/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.35060231,88.25611177,90.5727431,89.02967274,81.89906277,81.70347296,85.39568815,86.42667294,84.68571418,81.82950672
39,7/8/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.70602196,89.40250133,83.93703285,81.23954118,78.5741292,79.43315666,80.49678377,81.88798969,82.81342324,81.74979475
40,7/8/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,101.2206498,94.06557715,89.74768744,90.96705735,83.3581909,81.63307066,83.31526285,84.57117066,84.76724636,82.73767654
41,7/8/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.1289248,92.49937264,93.68418753,95.05623415,91.75192893,91.19987937,91.86758889,91.33308684,88.05026205,82.81679931
42,7/8/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.0338521,93.76083414,91.06142062,90.21649506,85.6058747,85.20462117,86.69634448,86.91480168,85.374502,82.25719317
43,7/8/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.0556951,91.96003492,89.24544307,86.9235624,81.50433046,80.14507963,82.52967735,84.81306709,83.13020665,81.77472587
44,7/8/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.36959587,88.02342476,88.54794507,88.88241183,84.27267208,84.25831794,85.93887478,86.9833947,85.7921002,82.54535535
45,7/8/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.26482705,86.40860234,83.14287899,84.36061176,83.43512087,80.84386894,82.40045884,83.90861401,83.72747085,82.04273015
46,7/8/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.7158347,85.57166666,81.95182397,83.37050565,87.85144495,85.36655404,85.03256928,85.01780038,85.09564074,82.88799759
47,7/8/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.81661399,87.82414253,83.43259426,85.75638193,91.39590219,87.62793406,86.76070192,86.66443883,86.87401923,83.82838789
48,7/8/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.55472832,88.61122642,81.81041927,90.17586079,96.09589875,91.79982219,88.33437657,86.7004452,86.4701991,83.60273464
49,7/9/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.89268339,85.27401596,86.30079905,94.94887258,99.87345003,96.07013017,91.88989245,88.37827615,87.20727413,84.02118442
50,7/9/2022 1:00,-74.82,38.71,NEFSC_DE_202207_DB01,91.99884018,83.91698431,95.83512948,104.5366532,109.0101418,106.8983326,102.4603103,97.61747431,88.86433325,84.75986449
51,7/9/2022 2:00,-74.82,38.71,NEFSC_DE_202207_DB01,91.42439457,84.63729239,89.35295924,99.13586855,103.7776781,101.7426764,97.16647237,92.26905499,87.24271746,84.20692512
52,7/9/2022 3:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.55295838,90.6575217,95.42694167,96.49239409,100.2110212,97.56231366,93.11541479,88.93682813,86.15431044,83.62011432
53,7/9/2022 4:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.46121929,92.38337664,89.84404611,95.35758429,99.30278186,96.67474087,92.14630908,87.63012331,83.86231189,82.67080679
54,7/9/2022 5:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.67660203,93.772393,95.35875636,98.19333639,101.5713831,99.60451619,95.29110387,90.3572318,84.87392612,83.10019527
55,7/9/2022 6:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.61026687,88.61007907,89.04524866,97.8764895,102.4221214,100.8132773,96.25390032,91.04902331,82.46884135,82.02491754
56,7/9/2022 7:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.24856601,88.78900964,93.64490844,100.4557616,103.7223001,101.9951903,97.44220739,92.22094976,82.58154021,81.83513605
57,7/9/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,89.98853888,92.64141352,96.00047426,97.18107042,101.0264786,99.33315571,95.10409079,89.97252902,84.56650427,82.1698929
58,7/9/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,90.22414068,88.02138284,91.03962529,88.36235314,86.02844591,86.10172197,87.92053786,90.87175952,89.07259037,88.89921446
59,7/9/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.13790825,86.47843085,94.74712712,94.06459392,90.57255175,88.67515531,87.63996474,85.78668406,85.03314384,91.00921553
60,7/9/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.63851628,90.02570708,93.59318985,92.97092732,88.76282837,88.28015364,87.0501411,86.11199514,85.37157091,88.19978483
61,7/9/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.66828747,93.78629615,94.54451711,93.75066475,94.72511917,92.50512323,90.53265542,89.49275725,88.48924535,84.46847135
62,7/9/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.05394544,85.79094274,85.95472605,85.35282084,87.23485267,88.82619215,88.54222974,88.37202332,88.61560864,85.47023367
63,7/9/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,90.15497261,83.28388234,81.73038469,82.03913402,84.86844836,87.04943376,86.93711191,87.00049133,87.43415746,84.3335434
64,7/9/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.80760938,87.52888513,87.24630787,89.44947346,92.6000185,94.05393161,93.26543553,91.98825655,91.67911478,87.38104911
65,7/9/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.2069471,93.52596985,90.00948183,91.0020606,92.58886145,94.22890294,94.11409656,93.69714503,93.52431751,90.24907182
66,7/9/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.77364516,92.75095458,89.93442966,91.34446232,92.94941538,94.22543848,93.97403862,93.92809077,94.1575593,89.27867406
67,7/9/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.99228469,89.55096589,91.68963205,93.80474749,94.27121629,94.47048397,93.36808488,92.75598442,92.3707967,87.82200984
68,7/9/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.15704778,89.88745673,89.64572304,91.57984407,93.42902377,94.88129565,94.62294943,94.17823212,93.94096584,89.03868194
69,7/9/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,87.50588244,89.08140571,91.28146692,92.29547289,94.01760127,95.49324423,95.28687803,94.82938423,94.56808176,89.69431103
70,7/9/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,87.15338139,87.14194962,89.08115957,91.31785305,92.6534126,94.0879949,93.82536262,93.41084546,93.27300319,90.00443579
71,7/9/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.70308402,87.96160843,89.40068469,91.84277734,93.66619858,94.37162736,93.92665051,93.42435969,93.20202432,89.84833063
72,7/9/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.43389827,89.54397296,88.04120129,92.9456594,97.01850735,95.85554613,93.39483183,91.76384514,91.41272145,89.32672634
73,7/10/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.4803918,97.52283438,94.29931253,95.44704421,99.84010968,97.4304033,93.08796374,89.20902674,87.37670148,84.57109736
74,7/10/2022 1:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.94952795,86.21103312,95.10036278,104.4211611,109.399142,107.7169237,102.9134606,97.99787152,84.96007674,81.81647838
75,7/10/2022 2:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.9865377,84.77044593,98.17007793,101.2794467,103.8036747,101.405336,96.66326314,91.23339324,82.27721411,81.79300089
76,7/10/2022 3:00,-74.82,38.71,NEFSC_DE_202207_DB01,86.01135284,80.9661291,84.39971029,95.93324836,100.6237224,98.14412233,93.61943216,88.70770149,83.23364759,82.33737707
77,7/10/2022 4:00,-74.82,38.71,NEFSC_DE_202207_DB01,88.84957165,86.93486116,93.7810781,98.9716166,101.7105921,100.082065,96.62133222,93.16146762,88.42152275,83.96027156
78,7/10/2022 5:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.22677358,93.82450789,92.01276162,96.24438763,100.5761908,99.05221347,95.11552217,91.30000319,88.60461121,85.40104825
79,7/10/2022 6:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.34787807,91.93255504,95.46966703,98.47939541,102.5730453,101.1573973,97.17602962,93.63243213,91.10924136,87.75438122
80,7/10/2022 7:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.41876185,99.12543045,99.08200685,100.2480475,104.3610298,102.9663067,98.9017222,95.19454,91.82736938,87.36614458
81,7/10/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,88.24496375,87.52780731,91.10687137,99.30737182,104.1614425,102.814567,98.67190974,94.93742114,92.19788472,87.79897764
82,7/10/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,86.68783566,86.88222603,89.21566386,90.16815453,92.01638728,93.55868082,93.22459174,92.83002918,92.74481943,88.45431428
83,7/10/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,87.37945182,88.99078632,92.92767968,91.07225392,92.13834954,93.68327803,93.48976155,93.2161295,93.1636323,88.91506754
84,7/10/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.05757346,91.25397403,94.51732425,91.59100478,92.10680018,93.63895046,93.37040575,92.96314243,92.95455761,88.56639718
85,7/10/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.21105512,90.26415245,92.92715967,91.23620301,91.56596006,93.07141401,92.80784588,92.36374449,92.2240112,87.81375812
86,7/10/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.20393231,89.5364259,91.61045682,90.52412628,91.27775681,92.55170192,92.226881,91.88616177,91.86619156,87.62044866
87,7/10/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.18725986,89.78893646,91.23773768,90.22025353,90.63607463,92.16477202,91.87840087,91.56322823,91.546112,87.36875687
88,7/10/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,88.52235774,84.89225296,85.42913145,87.81241357,90.27384392,91.96198374,91.64887752,91.32382976,91.28674332,87.02600735
89,7/10/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.98832589,87.53126369,86.11922578,88.36082258,90.70727821,92.36309753,92.07409512,91.73088658,91.67443746,87.28892723
90,7/10/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.02137924,95.25023501,95.80053002,93.26809635,92.16129567,93.04310414,92.76054768,92.48694536,92.36694795,87.89633466
91,7/10/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.90836304,100.1400929,105.7926728,100.3597729,96.44341114,95.11576683,94.28490322,93.21854638,92.79411987,88.49215665
92,7/10/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.56974653,93.00528208,92.98681943,89.14842868,89.79449141,91.42545772,91.09928543,90.79225841,90.9420255,86.93804106
93,7/10/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.75136904,90.41474514,92.19062338,89.41334674,89.21706799,90.92356192,90.52989385,90.26924205,90.45167797,86.55959931
94,7/10/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.53224314,86.34051222,84.5932319,86.95864425,89.07593091,90.66710091,90.33560049,90.1087575,90.28382894,86.38379417
95,7/10/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.88897144,94.17317425,98.11637276,92.98262282,92.72000878,91.9178749,90.93647411,90.44764209,90.41525728,86.32745293
96,7/10/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.83702812,88.06884403,89.57394634,92.18080622,96.23199685,94.82044312,92.09964456,90.61216077,90.34721494,86.373556
97,7/11/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.22236117,89.33454426,87.91230188,94.24668722,98.96364033,97.39866879,93.65235435,91.01140018,90.15557234,86.24339858
98,7/11/2022 1:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.03001949,88.95272455,93.33330398,103.9923892,109.5344207,108.2278323,103.448968,98.72686649,90.27003873,87.23135027
99,7/11/2022 2:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.77324435,88.46867084,88.61831565,96.46089743,100.9391643,99.45963574,95.58925816,92.40818114,90.47277239,86.52707917
100,7/11/2022 3:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.8760179,89.56680272,90.41955332,93.10930074,95.66791117,94.15898277,91.68580642,90.29933158,90.03687225,86.19816874
101,7/11/2022 4:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.77642978,88.61632589,87.17152302,90.33979562,94.14721852,93.84304135,91.91836546,90.70717032,90.47322583,86.46221397
102,7/11/2022 5:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.49273002,89.98926085,85.29206409,91.8129241,96.20877715,95.29768251,92.46026747,90.56228076,89.83748533,86.08853714
103,7/11/2022 6:00,-74.82,38.71,NEFSC_DE_202207_DB01,102.006724,94.27247001,89.55584733,96.09537985,101.1379627,100.0537874,96.04302755,92.62123059,90.14886303,86.2890689
104,7/11/2022 7:00,-74.82,38.71,NEFSC_DE_202207_DB01,99.43586076,91.65604352,91.67167271,99.26313772,104.3677192,103.1800278,98.66145455,94.43623054,89.75811997,85.96612991
105,7/11/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.48570693,89.67516258,89.6360429,98.74405793,104.2384591,102.9698795,98.39178655,93.92821967,88.82876125,85.33776121
106,7/11/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.85862016,87.56086589,88.64501475,87.52528407,87.78833851,88.58834137,88.40915215,88.63596356,88.0260283,84.75704502
107,7/11/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.16039875,87.53889592,86.26393341,88.52512886,85.94030055,87.71600203,87.77342914,88.05519515,87.96463137,85.028897
108,7/11/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.82279462,89.2026641,90.70699021,91.65647696,89.24748182,90.06080905,89.53757776,89.38368994,88.37275394,84.72327275
109,7/11/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.85091353,89.61541392,92.33379225,89.12921307,86.79838202,88.03593484,88.17430157,88.30827992,87.93188499,84.55262062
110,7/11/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,101.7193929,91.74310782,90.59617952,89.14199345,87.70074873,88.56673816,88.15228706,87.49826789,87.36365945,84.53969111
111,7/11/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.95717759,90.20368335,97.64747511,97.57698715,94.08444733,92.46947648,90.95783759,89.82214303,88.71302655,85.81905643
112,7/11/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.98891723,87.11079496,84.2747707,86.05888895,84.66682811,86.04068179,86.33551593,86.79525162,86.91246947,84.86233517
113,7/11/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.81765383,88.62358118,84.06457023,84.6505272,82.84580886,84.69416999,85.18794604,86.04883493,86.68832589,85.40227347
114,7/11/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.2372796,92.59365921,88.95177571,86.70425571,82.79365915,82.97510301,83.72817605,85.26492444,85.11896571,83.63661042
115,7/11/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,107.3467671,98.96746812,92.01427424,87.46803518,86.28121674,86.88948246,85.91781993,86.17178166,84.82545581,82.97888665
116,7/11/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.3386319,92.46838921,85.48415867,87.37849615,83.15755362,80.6461717,80.18636882,81.81086421,82.98582415,82.49944562
117,7/11/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.23637157,89.93805451,87.33804795,88.13993884,86.14980087,83.59418493,81.48416041,82.53592511,82.82232017,82.27636185
118,7/11/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.74809871,91.07391339,89.52893886,89.10285968,87.24996172,83.28728167,82.6730814,83.6558685,83.53791399,82.43972335
119,7/11/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.86299275,86.93642372,87.42325409,90.17204516,92.21273063,88.40597983,85.571077,84.65052027,84.2181027,82.9472183
120,7/11/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.00464583,85.41702052,84.04155974,92.77713044,98.21407313,96.03866793,91.8527183,88.37727592,86.88677066,84.03073801
121,7/12/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,94.84147938,86.79604389,86.822056,95.14598004,100.7585063,98.58336195,93.96667361,89.9105686,87.65705212,84.42212952
122,7/12/2022 1:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.00289395,88.04834407,93.69300849,103.3921311,109.3886832,108.2423386,103.2376577,98.22825394,88.97432514,84.80218119
123,7/12/2022 2:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.24814803,88.3631088,85.27733205,94.55262948,100.0806821,98.20296593,94.2455437,90.58280533,89.71225852,85.80241102
124,7/12/2022 3:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.92729167,87.55855344,88.65953801,91.51355543,96.71493501,96.4119556,93.89518847,91.19634794,91.12151604,87.19945276
125,7/12/2022 4:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.32421731,88.86194913,90.43561199,91.69275806,93.89897506,93.87164787,92.19746882,90.80559654,90.85813948,87.03491356
126,7/12/2022 5:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.28810513,89.16861783,86.41859647,87.70405531,91.4983023,91.89069328,90.34941671,89.53527386,89.70196667,86.07595585
127,7/12/2022 6:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.5442726,93.53599037,91.33037598,93.04639887,97.2998017,95.93737113,91.65212789,88.54128238,87.21911188,84.42426031
128,7/12/2022 7:00,-74.82,38.71,NEFSC_DE_202207_DB01,105.771036,98.51693998,91.87998761,98.03348451,103.7800444,102.6432093,97.83829244,92.97252062,84.69332945,83.03890419
129,7/12/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,107.549685,99.2668581,93.20042599,99.78993406,105.6688625,104.6414822,99.79510343,94.78989126,85.2013536,83.01383058
130,7/12/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.76021955,90.70674384,83.91348686,83.99806365,86.42514017,87.68994346,87.25887696,86.986405,87.19302949,84.48082941
131,7/12/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.48754297,87.01392685,92.98217281,92.00222995,89.29448098,89.616435,89.18252615,89.23260951,89.4040221,85.8375424
132,7/12/2022 11:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.15044013,85.80406518,85.94897629,87.51581041,89.57788748,91.16766387,90.9600567,90.5593996,90.58914412,86.60385873
133,7/12/2022 12:00,-74.82,38.71,NEFSC_DE_202207_DB01,89.70188212,84.83226458,86.52043568,89.12389349,90.82095668,92.5259512,92.26838409,92.03210827,91.61326555,87.29618306
134,7/12/2022 13:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.5037403,88.03441452,87.40201185,90.0464481,91.51396029,92.7361181,92.05466954,91.74877473,91.62469109,87.27973423
135,7/12/2022 14:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.49305118,94.66924321,95.49281473,93.3351617,94.2733105,95.02842862,94.27922489,93.92067864,93.57977191,88.76268425
136,7/12/2022 15:00,-74.82,38.71,NEFSC_DE_202207_DB01,103.8632346,93.95006073,90.93180584,92.36598585,93.89939255,95.29310012,94.81340037,94.58693897,94.24295644,89.17711478
137,7/12/2022 16:00,-74.82,38.71,NEFSC_DE_202207_DB01,98.15091463,91.37486467,92.06286409,95.1537982,95.91774989,96.01668303,95.09042551,94.65902396,94.12216248,88.88864131
138,7/12/2022 17:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.5599821,89.70893215,90.20447473,92.31302736,94.16055293,95.6395178,95.07940762,94.7628776,94.27102643,88.94126147
139,7/12/2022 18:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.6536317,94.38200949,91.53201264,92.34709104,93.91979155,95.40339646,94.90648051,94.59969395,94.14077217,88.96200278
140,7/12/2022 19:00,-74.82,38.71,NEFSC_DE_202207_DB01,105.9699484,101.3665392,96.2534451,94.9360844,95.99028292,97.24257983,96.4184317,95.70998816,94.97917383,89.38622675
141,7/12/2022 20:00,-74.82,38.71,NEFSC_DE_202207_DB01,110.6839389,101.871485,95.73431977,94.09735186,95.04704796,96.11781841,95.46843479,95.03450683,94.42500818,88.92642907
142,7/12/2022 21:00,-74.82,38.71,NEFSC_DE_202207_DB01,106.4196784,98.66028091,94.68778185,93.7475623,95.04957466,95.63621746,94.93421463,94.29561768,93.66437631,88.47052341
143,7/12/2022 22:00,-74.82,38.71,NEFSC_DE_202207_DB01,102.9264673,96.03224908,92.22240171,92.45808665,95.67120315,95.46326949,94.88797514,94.45070682,93.99242874,88.73579087
144,7/12/2022 23:00,-74.82,38.71,NEFSC_DE_202207_DB01,95.37583113,90.27037889,89.00593432,92.73925683,97.78927905,96.35876682,94.53533181,93.58012805,92.95982376,88.07875007
145,7/13/2022 0:00,-74.82,38.71,NEFSC_DE_202207_DB01,93.0241816,88.79576192,97.78202615,98.26713733,102.3131021,101.5169198,97.3139783,94.31459086,93.20579111,88.34735998
146,7/13/2022 1:00,-74.82,38.71,NEFSC_DE_202207_DB01,92.25363248,87.56511989,94.74004,104.6191189,110.4634942,109.0269642,104.0943969,99.64292877,93.24669459,88.03368074
147,7/13/2022 2:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.94099478,92.41661177,90.40802657,97.77635602,103.5379842,100.9234937,97.53165763,95.29670186,94.24684768,89.20407115
148,7/13/2022 3:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.85161695,97.25937941,92.39192113,96.52842459,101.1248489,99.99519206,97.87462699,96.37391685,94.98917281,91.03346407
149,7/13/2022 4:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.4772572,91.21146186,87.52227394,92.7708958,97.0057263,96.70807156,94.65151136,93.68612212,93.38055546,88.86611077
150,7/13/2022 5:00,-74.82,38.71,NEFSC_DE_202207_DB01,96.60594302,87.81882223,84.26440389,89.69542884,93.81838603,94.4284348,92.83220659,91.90396635,91.72298421,87.45223401
151,7/13/2022 6:00,-74.82,38.71,NEFSC_DE_202207_DB01,100.2949953,93.40414482,87.67059518,92.47429974,96.64445047,96.15397751,93.82445694,92.67069769,91.72873107,87.42518379
152,7/13/2022 7:00,-74.82,38.71,NEFSC_DE_202207_DB01,103.6264629,95.87415426,89.49953187,96.19144242,100.9213256,99.50349695,95.01034468,90.26112093,84.50879211,82.86615405
153,7/13/2022 8:00,-74.82,38.71,NEFSC_DE_202207_DB01,107.4783971,99.30202356,95.50626241,99.77703613,104.2218366,102.8877605,98.20186065,93.02731952,83.52912368,82.18825264
154,7/13/2022 9:00,-74.82,38.71,NEFSC_DE_202207_DB01,101.7193303,94.11426029,90.79724434,88.13787549,88.92057197,87.82839684,85.65889611,83.74018147,82.63965899,82.01534078
155,7/13/2022 10:00,-74.82,38.71,NEFSC_DE_202207_DB01,97.62612745,90.72120459,87.44983045,83.56012864,81.85386646,82.08988483,82.72262047,83.9922021,85.80128479,89.30846583
